source,target
16076032,1.07494E+18
16076032,1.47185E+18
16076032,4906063445
16076032,60617394
16076032,1.50084E+18
16076032,1.63812E+18
16076032,1.05963E+18
16076032,1.62439E+18
16076032,8.21097E+17
16076032,1.58685E+18
16076032,1.58835E+18
16076032,1.58966E+18
16076032,173203962
16076032,1.63811E+18
16076032,1.60478E+18
16076032,8.8428E+17
16076032,1.63773E+18
16076032,1.49216E+18
16076032,389974835
16076032,587084630
16076032,1.63811E+18
16076032,1.4347E+18
16076032,1.59172E+18
16076032,2567441647
16076032,1.59519E+18
16076032,1.6184E+18
16076032,2315744030
16076032,1.5698E+18
16076032,1.21576E+18
16076032,1.55057E+18
16076032,1.52342E+18
16076032,1.25293E+18
16076032,1.6027E+18
16076032,132964561
16076032,1.63588E+18
16076032,1.63444E+18
16076032,1.32962E+18
16076032,1.61002E+18
16076032,7.32736E+17
16076032,208602723
16076032,248736566
16076032,127516146
16076032,1.63809E+18
16076032,443897103
16076032,24067968
16076032,408870875
16076032,1.57748E+18
16076032,7.26163E+17
16076032,1.60165E+18
16076032,1.62668E+18
16076032,1.633E+18
16076032,472930516
16076032,8.93498E+17
16076032,411644763
16076032,1.43009E+18
16076032,1.4871E+18
16076032,1.63789E+18
16076032,1.48316E+18
16076032,1.63768E+18
16076032,1.59432E+18
16076032,1.62996E+18
16076032,1.52387E+18
16076032,1.63806E+18
16076032,1.57322E+18
16076032,1010292762
16076032,1.58587E+18
16076032,204704288
16076032,19201539
16076032,1.63807E+18
16076032,1.48913E+18
16076032,565985298
16076032,246482085
16076032,62144432
16076032,1.6288E+18
16076032,1.58095E+18
16076032,8.92048E+17
16076032,1419642710
16076032,1.50929E+18
16076032,1.59927E+18
16076032,1.63247E+18
16076032,1.4654E+18
16076032,1.63721E+18
16076032,7.1639E+17
16076032,1.54918E+18
16076032,1.5607E+18
16076032,1.60785E+18
16076032,1.04067E+18
16076032,1.60141E+18
16076032,27317150
16076032,2751422781
16076032,1251520470
16076032,1.49268E+18
16076032,1142498557
16076032,1.63803E+18
16076032,1.59419E+18
16076032,1.60035E+18
16076032,7.98652E+17
16076032,1.63804E+18
16076032,1.60747E+18
16076032,1.10945E+18
16076032,1.51884E+18
16076032,4329258432
16076032,1.21824E+18
16076032,1.63803E+18
16076032,1.48293E+18
16076032,1.63803E+18
16076032,1.63804E+18
16076032,549316532
16076032,1.58582E+18
16076032,7.19257E+17
16076032,724843897
16076032,7.65269E+17
16076032,1.59453E+18
16076032,1.63801E+18
16076032,1236594150
16076032,1.63803E+18
16076032,1.63803E+18
16076032,1.63506E+18
16076032,1.62991E+18
16076032,1.63719E+18
16076032,1.61221E+18
16076032,1.48071E+18
16076032,1.59373E+18
16076032,1.27192E+18
16076032,1.63749E+18
16076032,22456338
16076032,1.63106E+18
16076032,1.35793E+18
16076032,1.60567E+18
16076032,1.63569E+18
16076032,1.63764E+18
16076032,1.52244E+18
16076032,373067168
16076032,1.41783E+18
16076032,1.48716E+18
16076032,1.58035E+18
16076032,1.5862E+18
16076032,8.93579E+17
16076032,1.58587E+18
16076032,1.62573E+18
16076032,1.59342E+18
16076032,1.63803E+18
16076032,1.63717E+18
16076032,8.85351E+17
16076032,1.60034E+18
16076032,1.24358E+18
16076032,8.64933E+17
16076032,1.6155E+18
16076032,1.58624E+18
16076032,1.02445E+18
16076032,422797949
16076032,34041419
16076032,1.47441E+18
16076032,1.58283E+18
16076032,1.63802E+18
16076032,1.51466E+18
16076032,1.39481E+18
16076032,446293400
16076032,1.63801E+18
16076032,1.58618E+18
16076032,1.63801E+18
16076032,204939877
16076032,311224599
16076032,1.39477E+18
16076032,16265020
16076032,975292838
16076032,2208841694
16076032,1.63756E+18
16076032,1.63801E+18
16076032,1.63801E+18
16076032,130939990
16076032,1.63794E+18
16076032,1.58637E+18
16076032,234113578
16076032,17862296
16076032,1392496268
16076032,1.59731E+18
16076032,1.63293E+18
16076032,341910567
16076032,1.61382E+18
16076032,1.22289E+18
16076032,1.63133E+18
16076032,8.22181E+17
16076032,1.22037E+18
16076032,1161450386
16076032,1.5934E+18
16076032,1.56176E+18
16076032,1.59777E+18
16076032,1.59008E+18
16076032,1.63801E+18
16076032,385013510
16076032,1.63316E+18
16076032,1.24911E+18
16076032,278137004
16076032,8.15302E+17
16076032,1.59843E+18
16076032,1408465717
16076032,1.28906E+18
16076032,1.57643E+18
16076032,1.17583E+18
16076032,1.638E+18
16076032,1.41609E+18
16076032,310535461
16076032,7.11541E+17
16076032,51273390
16076032,1.53058E+18
16076032,1.6367E+18
16076032,1.51947E+18
16076032,1.6204E+18
16076032,1.41682E+18
16076032,966046231
16076032,1.42882E+18
16076032,1.63799E+18
16076032,1.36657E+18
16076032,1.63786E+18
16076032,2350992698
16076032,7.40224E+17
16076032,1.63565E+18
16076032,1.63767E+18
16076032,1.58934E+18
16076032,1.06973E+18
16076032,58790375
16076032,7.14086E+17
16076032,1.42984E+18
16076032,1.01613E+18
16076032,1.63796E+18
16076032,2493475914
16076032,1.4579E+18
16076032,1.5193E+18
16076032,188602914
16076032,453526571
16076032,1.24141E+18
16076032,1.63799E+18
16076032,1.5858E+18
16076032,1.46294E+18
16076032,1.48929E+18
16076032,1.48146E+18
16076032,1.46084E+18
16076032,1.63748E+18
16076032,130734612
16076032,335708963
16076032,1.51875E+18
16076032,1.63799E+18
16076032,1.63762E+18
16076032,1.49125E+18
16076032,1.63765E+18
16076032,1.62515E+18
16076032,1.63799E+18
16076032,117768575
16076032,1.37082E+18
16076032,1.63725E+18
16076032,1.25134E+18
16076032,4860415507
16076032,1.57115E+18
16076032,1.52878E+18
16076032,1.39645E+18
16076032,1.63799E+18
16076032,1.63799E+18
16076032,1.59043E+18
16076032,1.5152E+18
16076032,342829149
16076032,1.63796E+18
16076032,1.63799E+18
16076032,1.63222E+18
16076032,1.63798E+18
16076032,1.33362E+18
16076032,1.62641E+18
16076032,1.60157E+18
16076032,594873984
16076032,1.59901E+18
16076032,789978674
16076032,8.24261E+17
16076032,1.63794E+18
16076032,1.59192E+18
16076032,19571577
16076032,1.24335E+18
16076032,1446328968
16076032,1.63647E+18
16076032,1.01052E+18
16076032,363817797
16076032,1.36568E+18
16076032,1.63456E+18
16076032,1.63561E+18
16076032,1.49706E+18
16076032,1.54833E+18
16076032,1.43849E+18
16076032,1.63798E+18
16076032,1.58686E+18
16076032,1.63684E+18
16076032,1.58685E+18
16076032,1.63796E+18
16076032,1.47633E+18
16076032,1.25675E+18
16076032,412251291
16076032,520822890
16076032,9.40155E+17
16076032,552129986
16076032,1.59882E+18
16076032,1.60348E+18
16076032,1.63716E+18
16076032,1.60352E+18
16076032,1.30603E+18
16076032,244712711
16076032,1.62513E+18
16076032,4033172535
16076032,1.57835E+18
16076032,1.50845E+18
16076032,1.47113E+18
16076032,1.51874E+18
16076032,15940245
16076032,1.57166E+18
16076032,792693181
16076032,1.62741E+18
16076032,8.11943E+17
16076032,1.601E+18
16076032,1.41547E+18
16076032,1.4923E+18
16076032,1.58596E+18
16076032,1.57739E+18
16076032,730687848
16076032,59745226
16076032,9.08509E+17
16076032,1.59811E+18
16076032,1.58833E+18
16076032,1.58574E+18
16076032,121573342
16076032,1.61285E+18
16076032,121240835
16076032,1.59795E+18
16076032,1.42015E+18
16076032,407488245
16076032,1.44084E+18
16076032,1.58615E+18
16076032,1.48935E+18
16076032,1.55962E+18
16076032,1.62921E+18
16076032,888993889
16076032,1.56971E+18
16076032,1433457096
16076032,1.48679E+18
16076032,1.63798E+18
16076032,4561625835
16076032,1.62281E+18
16076032,14426414
16076032,15422532
16076032,1.58877E+18
16076032,84771869
16076032,1.58763E+18
16076032,1.63794E+18
16076032,1.63797E+18
16076032,1.58039E+18
16076032,1.59434E+18
16076032,2518106022
16076032,13136752
16076032,2307608324
16076032,1.63493E+18
16076032,3030209939
16076032,7.64994E+17
16076032,1.06021E+18
16076032,287476319
16076032,1.5161E+18
16076032,2359961329
16076032,8.10893E+17
16076032,1.26171E+18
16076032,28034895
16076032,95924241
16076032,1.47223E+18
16076032,1.49193E+18
16076032,1.59882E+18
16076032,1.6197E+18
16076032,69053432
16076032,9.74465E+17
16076032,1.5942E+18
16076032,400227127
16076032,1.55494E+18
16076032,1367547072
16076032,1.55489E+18
16076032,1.63532E+18
16076032,1.63796E+18
16076032,309163526
16076032,7.48999E+17
16076032,340875151
16076032,2829268207
16076032,1.63795E+18
16076032,262062330
16076032,207304796
16076032,1.51867E+18
16076032,1.63657E+18
16076032,1.32998E+18
16076032,1.51896E+18
16076032,8.09508E+17
16076032,1.63456E+18
16076032,1.59226E+18
16076032,306256005
16076032,1.45811E+18
16076032,1.63795E+18
16076032,1.63525E+18
16076032,1506242965
16076032,1.60492E+18
16076032,1.3868E+18
16076032,1.63678E+18
16076032,1.58437E+18
16076032,1.60099E+18
16076032,1.63614E+18
16076032,1.59333E+18
16076032,1.63762E+18
16076032,234199187
16076032,1.63795E+18
16076032,1.15779E+18
16076032,1.59446E+18
16076032,137406305
16076032,1.60418E+18
16076032,1.00224E+18
16076032,1.31486E+18
16076032,1.63794E+18
16076032,1.61113E+18
16076032,1.21856E+18
16076032,10253572
16076032,4185810194
16076032,1.51973E+18
16076032,9.90069E+17
16076032,488117430
16076032,9.11023E+17
16076032,1.63795E+18
16076032,46632592
16076032,363792186
16076032,1.6036E+18
16076032,1.63791E+18
16076032,1.63795E+18
16076032,7.84916E+17
16076032,219110270
16076032,1.62017E+18
16076032,352053142
16076032,244654227
16076032,9.63675E+17
16076032,1.60243E+18
16076032,1.63794E+18
16076032,1.35821E+18
16076032,1.63762E+18
16076032,65630695
16076032,1.63794E+18
16076032,1.63101E+18
16076032,1.63794E+18
16076032,2908168252
16076032,1.6301E+18
16076032,7.80524E+17
16076032,1.63545E+18
16076032,1.63794E+18
16076032,1.12408E+18
16076032,1.52009E+18
16076032,610403163
16076032,1.63471E+18
16076032,2377911618
16076032,14562594
16076032,1.63656E+18
16076032,1.63271E+18
16076032,134343668
16076032,280711497
16076032,1.49007E+18
16076032,604608218
16076032,1.47458E+18
16076032,1.63794E+18
16076032,1.59147E+18
16076032,1.44463E+18
16076032,1.58943E+18
16076032,1.58825E+18
16076032,3128745794
16076032,1.63788E+18
16076032,1371002300
16076032,79805695
16076032,1.58599E+18
16076032,1.5862E+18
16076032,86788117
16076032,1.63472E+18
16076032,3308447946
16076032,1.63793E+18
16076032,1.55313E+18
16076032,1.48827E+18
16076032,1.36353E+18
16076032,1.52271E+18
16076032,7.1161E+17
16076032,1.6379E+18
16076032,3008270586
16076032,1.63787E+18
16076032,145182861
16076032,549695531
16076032,1.51965E+18
16076032,1.63793E+18
16076032,1.4592E+18
16076032,1.63793E+18
16076032,1.53545E+18
16076032,436253371
16076032,1.56937E+18
16076032,9.31435E+17
16076032,1.6379E+18
16076032,1.59435E+18
16076032,390734047
16076032,1.59763E+18
16076032,1.08584E+18
16076032,1.60596E+18
16076032,1.62232E+18
16076032,1.63675E+18
16076032,119156473
16076032,1.63792E+18
16076032,262570325
16076032,1.59882E+18
16076032,1.42857E+18
16076032,1.63792E+18
16076032,1.63792E+18
16076032,547141921
16076032,9.5633E+17
16076032,1.63788E+18
16076032,1.09332E+18
16076032,4785736587
16076032,1.48822E+18
16076032,2488538076
16076032,1.47193E+18
16076032,1.59417E+18
16076032,2921295741
16076032,1.53559E+18
16076032,1.34693E+18
16076032,2806281643
16076032,1.63743E+18
16076032,734139798
16076032,1.61985E+18
16076032,1.60346E+18
16076032,1.52477E+18
16076032,1.43815E+18
16076032,1.59558E+18
16076032,1.29838E+18
16076032,1.56318E+18
16076032,1.63529E+18
16076032,1.60254E+18
16076032,1.58758E+18
16076032,1.63792E+18
16076032,1.41146E+18
16076032,1.63615E+18
16076032,1.63728E+18
16076032,8.36968E+17
16076032,1.63791E+18
16076032,2988305245
16076032,1717448676
16076032,103748402
16076032,1.48171E+18
16076032,1.58602E+18
16076032,1.5905E+18
16076032,1.63791E+18
16076032,1.6311E+18
16076032,829445635
16076032,3785340856
16076032,1.62761E+18
16076032,3131036590
16076032,1.12009E+18
16076032,543739474
16076032,1.36392E+18
16076032,1.27847E+18
16076032,1.59475E+18
16076032,1.2614E+18
16076032,1.55733E+18
16076032,1.26895E+18
16076032,1.51875E+18
16076032,1.56143E+18
16076032,3315889971
16076032,1.53389E+18
16076032,2994907300
16076032,1.02841E+18
16076032,1.02108E+18
16076032,8.96987E+17
16076032,7.58151E+17
16076032,1167512046
16076032,1.6373E+18
16076032,45312172
16076032,340699118
16076032,3886125798
16076032,106738041
16076032,612137639
16076032,1.18573E+18
16076032,1.60787E+18
16076032,2691436618
16076032,254646665
16076032,1.45308E+18
16076032,26933188
16076032,2193519440
16076032,510466348
16076032,94902621
16076032,1.47087E+18
16076032,1.34287E+18
16076032,1.45778E+18
16076032,1.36611E+18
16076032,1.58924E+18
16076032,624497386
16076032,532580200
16076032,3245544475
16076032,1.59884E+18
16076032,1.63433E+18
16076032,1.6378E+18
16076032,1592164957
16076032,1.63404E+18
16076032,1.59338E+18
16076032,1.41955E+18
16076032,85502649
16076032,1.6379E+18
16076032,1.6379E+18
16076032,1.53282E+18
16076032,1256506519
16076032,1.63788E+18
16076032,1.6379E+18
16076032,8.01599E+17
16076032,1470809144
16076032,931168747
16076032,1.6379E+18
16076032,63247510
16076032,1.6379E+18
16076032,1.60305E+18
16076032,1.63787E+18
16076032,140405663
16076032,4723200468
16076032,1933147969
16076032,1.58813E+18
16076032,1.43994E+18
16076032,1.57494E+18
16076032,8.92497E+17
16076032,47644508
16076032,1.63789E+18
16076032,1.63789E+18
16076032,1.41746E+18
16076032,58998007
16076032,1.63139E+18
16076032,7.13464E+17
16076032,1.58824E+18
16076032,1.63789E+18
16076032,1.16493E+18
16076032,1.63582E+18
16076032,1.55522E+18
16076032,1.59364E+18
16076032,1.58741E+18
16076032,1.25203E+18
16076032,360637814
16076032,1.62112E+18
16076032,1.25304E+18
16076032,1.43097E+18
16076032,1.63787E+18
16076032,1.58674E+18
16076032,1.4976E+18
16076032,1.63788E+18
16076032,1.52121E+18
16076032,3231084221
16076032,1.63513E+18
16076032,1.40263E+18
16076032,1.46746E+18
16076032,1.21171E+18
16076032,1.00988E+18
16076032,1.37444E+18
16076032,284942767
16076032,221505351
16076032,1.63788E+18
16076032,1.63692E+18
16076032,1.58677E+18
16076032,770551435
16076032,1.60344E+18
16076032,1.63365E+18
16076032,1.58865E+18
16076032,274057358
16076032,1.63785E+18
16076032,1.48933E+18
16076032,9.12062E+17
16076032,289761412
16076032,1.63727E+18
16076032,200824698
16076032,9.00284E+17
16076032,1.33944E+18
16076032,1.63744E+18
16076032,540320371
16076032,1.61076E+18
16076032,1.50707E+18
16076032,1.50026E+18
16076032,2245864160
16076032,1.23599E+18
16076032,1.14027E+18
16076032,1.59674E+18
16076032,1.61145E+18
16076032,1.51185E+18
16076032,1.59417E+18
16076032,1.23886E+18
16076032,1.63786E+18
16076032,1.60243E+18
16076032,40329007
16076032,1.63786E+18
16076032,1.51898E+18
16076032,1.48175E+18
16076032,1.59702E+18
16076032,1.41259E+18
16076032,1.59554E+18
16076032,1.63785E+18
16076032,85097778
16076032,2516846672
16076032,1.45027E+18
16076032,84476310
16076032,1.5856E+18
16076032,47675637
16076032,18415839
16076032,1.63782E+18
16076032,1.56535E+18
16076032,1.47184E+18
16076032,1.61612E+18
16076032,150858057
16076032,1.51797E+18
16076032,1.63785E+18
16076032,1.59881E+18
16076032,1.61326E+18
16076032,1.44039E+18
16076032,1.56105E+18
16076032,1.63785E+18
16076032,1.63785E+18
16076032,243362696
16076032,1.63785E+18
16076032,1.63783E+18
16076032,2158116432
16076032,1.27363E+18
16076032,12853792
16076032,1.4944E+18
16076032,8.31348E+17
16076032,1.63784E+18
16076032,9.32997E+17
16076032,1.45311E+18
16076032,1.52128E+18
16076032,1.39084E+18
16076032,8.94602E+17
16076032,1.63641E+18
16076032,1.63784E+18
16076032,1.57844E+18
16076032,1.3966E+18
16076032,1.63784E+18
16076032,1.45464E+18
16076032,1.63783E+18
16076032,1.6315E+18
16076032,1.36245E+18
16076032,1.59734E+18
16076032,1049664794
16076032,1.52494E+18
16076032,1.59442E+18
16076032,1.51157E+18
16076032,887159882
16076032,1.63783E+18
16076032,1.63783E+18
16076032,1.59731E+18
16076032,1.63783E+18
16076032,1.26911E+18
16076032,1.63754E+18
16076032,1.37414E+18
16076032,1.57759E+18
16076032,1.2603E+18
16076032,1.52154E+18
16076032,920738634
16076032,1315876608
16076032,1.63783E+18
16076032,1.63781E+18
16076032,1.58606E+18
16076032,7.88203E+17
16076032,1.21381E+18
16076032,1.63782E+18
16076032,17535930
16076032,1.63783E+18
16076032,1.62715E+18
16076032,1.63718E+18
16076032,1.48419E+18
16076032,1.59874E+18
16076032,1.24668E+18
16076032,1.63705E+18
16076032,1.62242E+18
16076032,1.63782E+18
16076032,520524192
16076032,1.63782E+18
16076032,9.65581E+17
16076032,22475444
16076032,2913128672
16076032,1.60447E+18
16076032,1.51913E+18
16076032,1.63782E+18
16076032,1.59773E+18
16076032,1.60102E+18
16076032,1.63719E+18
16076032,1.62675E+18
16076032,1.59112E+18
16076032,1.6364E+18
16076032,1.51864E+18
16076032,888725918
16076032,1.63021E+18
16076032,1.6356E+18
16076032,1.59724E+18
16076032,2650669280
16076032,8.10822E+17
16076032,1.63759E+18
16076032,1.43139E+18
16076032,1.58597E+18
16076032,1.627E+18
16076032,7.2035E+17
16076032,1.63769E+18
16076032,1.5871E+18
16076032,1.59377E+18
16076032,16210527
16076032,329545399
16076032,7.86537E+17
16076032,246567862
16076032,1.58156E+18
16076032,9.00715E+17
16076032,1.00929E+18
16076032,1.60468E+18
16076032,1.6378E+18
16076032,1.6378E+18
16076032,1.63778E+18
16076032,1.51905E+18
16076032,1.63498E+18
16076032,1.63383E+18
16076032,1.16062E+18
16076032,1.63743E+18
16076032,1.52883E+18
16076032,1.63762E+18
16076032,1.6374E+18
16076032,1.58596E+18
16076032,8.18628E+17
16076032,223749767
16076032,1.51903E+18
16076032,1.59773E+18
16076032,518027582
16076032,1.48258E+18
16076032,1.63762E+18
16076032,1.63777E+18
16076032,1.58725E+18
16076032,1.43162E+18
16076032,1.59943E+18
16076032,1.63019E+18
16076032,38646218
16076032,1.63779E+18
16076032,270431248
16076032,1.63497E+18
16076032,1.19065E+18
16076032,1.42354E+18
16076032,1.36195E+18
16076032,1.63458E+18
16076032,8.9536E+17
16076032,1.62751E+18
16076032,1.63779E+18
16076032,1.42287E+18
16076032,1.47534E+18
16076032,1483094118
16076032,1.5981E+18
16076032,594275237
16076032,1.42869E+18
16076032,469228513
16076032,8.23039E+17
16076032,514856755
16076032,1.40592E+18
16076032,22925065
16076032,1.63778E+18
16076032,1.51696E+18
16076032,1.58853E+18
16076032,1.54243E+18
16076032,1.45166E+18
16076032,114309878
16076032,1.62231E+18
16076032,1.49836E+18
16076032,54729421
16076032,1.59902E+18
16076032,1.37646E+18
16076032,1.27806E+18
16076032,1.59737E+18
16076032,80081230
16076032,1.6042E+18
16076032,8.32662E+17
16076032,302125519
16076032,7.14663E+17
16076032,831869850
16076032,283086694
16076032,1.61287E+18
16076032,14652988
16076032,1.60352E+18
16076032,344673005
16076032,1.63777E+18
16076032,1.63776E+18
16076032,1.52672E+18
16076032,1.63745E+18
16076032,8.53215E+17
16076032,473543943
16076032,1.43342E+18
16076032,1375195122
16076032,1.58601E+18
16076032,1.48812E+18
16076032,1.63619E+18
16076032,1.63774E+18
16076032,1.58603E+18
16076032,1358305189
16076032,1.63776E+18
16076032,373668738
16076032,7.23496E+17
16076032,1.63545E+18
16076032,1.4903E+18
16076032,1.57862E+18
16076032,32532488
16076032,1.35012E+18
16076032,1.50857E+18
16076032,1.29041E+18
16076032,1.5507E+18
16076032,1.59024E+18
16076032,1.21301E+18
16076032,1.63356E+18
16076032,1456123891
16076032,3276248358
16076032,2774552137
16076032,75588457
16076032,1.55747E+18
16076032,1.63705E+18
16076032,57873964
16076032,501093596
16076032,1.25236E+18
16076032,1.60232E+18
16076032,1.3575E+18
16076032,1.63773E+18
16076032,1.63773E+18
16076032,1.6377E+18
16076032,1.28161E+18
16076032,1.58695E+18
16076032,1591059991
16076032,1.63674E+18
16076032,1.17665E+18
16076032,1.63773E+18
16076032,1.63772E+18
16076032,1.63282E+18
16076032,454841264
16076032,1.62976E+18
16076032,1.54195E+18
16076032,1.35774E+18
16076032,7.77617E+17
16076032,1.63772E+18
16076032,1.46755E+18
16076032,1.58632E+18
16076032,1300201357
16076032,1.49726E+18
16076032,9.44219E+17
16076032,1.50633E+18
16076032,1.51458E+18
16076032,1.633E+18
16076032,1.47916E+18
16076032,1.55945E+18
16076032,1.47907E+18
16076032,1.43756E+18
16076032,1.63771E+18
16076032,8.43581E+17
16076032,1.63072E+18
16076032,1.39504E+18
16076032,1.60238E+18
16076032,1.63554E+18
16076032,19483921
16076032,1.6377E+18
16076032,9.85901E+17
16076032,1.6363E+18
16076032,1011513660
16076032,1.54077E+18
16076032,1038896294
16076032,1.52029E+18
16076032,1.63725E+18
16076032,3305703883
16076032,1.58587E+18
16076032,1.63769E+18
16076032,1.50317E+18
16076032,1.30514E+18
16076032,8.28224E+17
16076032,1.35007E+18
16076032,1.38541E+18
16076032,1.32559E+18
16076032,1.59088E+18
16076032,375823107
16076032,1.63769E+18
16076032,244742835
16076032,1.59867E+18
16076032,1.63769E+18
16076032,1.63769E+18
16076032,1.58651E+18
16076032,1.57414E+18
16076032,1.61607E+18
16076032,4189029387
16076032,1.42095E+18
16076032,1.5876E+18
16076032,827937073
16076032,8.80845E+17
16076032,1.46435E+18
16076032,243787041
16076032,1.63768E+18
16076032,1.50306E+18
16076032,1.52027E+18
16076032,1.40967E+18
16076032,54737799
16076032,7.74044E+17
16076032,1.63766E+18
16076032,1.25036E+18
16076032,1.5209E+18
16076032,1.53223E+18
16076032,1.63768E+18
16076032,1.21819E+18
16076032,1.60994E+18
16076032,1.51877E+18
16076032,22633333
16076032,1.2247E+18
16076032,1.51913E+18
16076032,1.63692E+18
16076032,1486768076
16076032,26953552
16076032,1.49119E+18
16076032,512936712
16076032,1.32567E+18
16076032,1.62701E+18
16076032,1.60748E+18
16076032,1.39905E+18
16076032,1.63728E+18
16076032,1.60106E+18
16076032,1198907556
16076032,1.63284E+18
16076032,1.63767E+18
16076032,832624434
16076032,1.0817E+18
16076032,1.60326E+18
16076032,1.63748E+18
16076032,281557018
16076032,16958143
16076032,1.61227E+18
16076032,1.51868E+18
16076032,37847954
16076032,1.08272E+18
16076032,1.63766E+18
16076032,1.46558E+18
16076032,1.58602E+18
16076032,1.62623E+18
16076032,1.5869E+18
16076032,3517679843
16076032,168350458
16076032,1.3962E+18
16076032,1.52069E+18
16076032,1.47942E+18
16076032,1.61846E+18
16076032,427906684
16076032,1.63404E+18
16076032,1.52486E+18
16076032,1.4684E+18
16076032,1373363628
16076032,1.58613E+18
16076032,1.30345E+18
16076032,1.40811E+18
16076032,91356871
16076032,1.14951E+18
16076032,562915561
16076032,259522688
16076032,1.56146E+18
16076032,1.62386E+18
16076032,424321046
16076032,1.58837E+18
16076032,49215829
16076032,1.63765E+18
16076032,1.52655E+18
16076032,1.45304E+18
16076032,1652502956
16076032,1.48725E+18
16076032,1.00254E+18
16076032,1365694453
16076032,1.63765E+18
16076032,1.63765E+18
16076032,18636234
16076032,1.60208E+18
16076032,1.55299E+18
16076032,1.44653E+18
16076032,1471292376
16076032,1.63536E+18
16076032,1.63754E+18
16076032,1.63437E+18
16076032,1.52558E+18
16076032,294045292
16076032,1.50951E+18
16076032,1.63764E+18
16076032,1.58869E+18
16076032,1.63764E+18
16076032,1.62986E+18
16076032,1.63764E+18
16076032,423127360
16076032,9.4062E+17
16076032,3480662964
16076032,1.46125E+18
16076032,1.23724E+18
16076032,1.52092E+18
16076032,1.51892E+18
16076032,1.63764E+18
16076032,28188857
16076032,29554796
16076032,1.58586E+18
16076032,1.09177E+18
16076032,16045956
16076032,1.52181E+18
16076032,7.1381E+17
16076032,1.63764E+18
16076032,555575870
16076032,7.86961E+17
16076032,2282902129
16076032,1.60822E+18
16076032,1.47773E+18
16076032,1.63763E+18
16076032,1.52317E+18
16076032,1.59886E+18
16076032,1289573960
16076032,3106270663
16076032,1.42417E+18
16076032,1.51441E+18
16076032,1.63764E+18
16076032,1.63764E+18
16076032,1.51937E+18
16076032,1.63763E+18
16076032,1.63763E+18
16076032,1.51982E+18
16076032,1.58998E+18
16076032,189485720
16076032,1.38044E+18
16076032,1.63755E+18
16076032,1.443E+18
16076032,1.49977E+18
16076032,983128406
16076032,15073889
16076032,340748666
16076032,1.41596E+18
16076032,2714356691
16076032,1.51882E+18
16076032,1.63763E+18
16076032,1.61513E+18
16076032,1.58993E+18
16076032,9.47688E+17
16076032,341175516
16076032,1.63763E+18
16076032,1.63752E+18
16076032,1.62134E+18
16076032,1.63638E+18
16076032,1.59166E+18
16076032,1.31147E+18
16076032,1.27211E+18
16076032,1.30344E+18
16076032,1.51774E+18
16076032,1.40997E+18
16076032,1.54009E+18
16076032,1.28905E+18
16076032,8.64124E+17
16076032,1.46591E+18
16076032,1.63748E+18
16076032,8.86988E+17
16076032,1.63257E+18
16076032,1.56613E+18
16076032,3907293636
16076032,1.63762E+18
16076032,1.53942E+18
16076032,1.47781E+18
16076032,1.63762E+18
16076032,3261402963
16076032,7.74094E+17
16076032,1.63216E+18
16076032,1.60133E+18
16076032,1.60469E+18
16076032,1.42578E+18
16076032,1.63761E+18
16076032,1.60822E+18
16076032,1.63761E+18
16076032,1.56965E+18
16076032,1.58604E+18
16076032,1.62317E+18
16076032,1.30931E+18
16076032,1.63761E+18
16076032,1.63753E+18
16076032,1.63762E+18
16076032,1.63359E+18
16076032,24015340
16076032,546125321
16076032,1.63762E+18
16076032,1.62435E+18
16076032,1.58641E+18
16076032,1.51619E+18
16076032,1.58601E+18
16076032,1.50818E+18
16076032,502188634
16076032,1.59016E+18
16076032,1078532088
16076032,1.63755E+18
16076032,1.59883E+18
16076032,1.63754E+18
16076032,1.6008E+18
16076032,1.51945E+18
16076032,1.63761E+18
16076032,1.51864E+18
16076032,78434036
16076032,1.63761E+18
16076032,1.32526E+18
16076032,19473290
16076032,2413609407
16076032,1.54248E+18
16076032,1.61574E+18
16076032,1.56008E+18
16076032,1.37274E+18
16076032,50255604
16076032,1.57333E+18
16076032,1.00844E+18
16076032,1.60198E+18
16076032,1.60069E+18
16076032,1.63761E+18
16076032,1.52015E+18
16076032,1.40241E+18
16076032,15494767
16076032,1.36804E+18
16076032,2891556681
16076032,1.56545E+18
16076032,1.42949E+18
16076032,1.58908E+18
16076032,1.01993E+18
16076032,1.58616E+18
16076032,1.53303E+18
16076032,1.63634E+18
16076032,1.63758E+18
16076032,535651562
16076032,489875269
16076032,1.58599E+18
16076032,1.51205E+18
16076032,1.63757E+18
16076032,1.26755E+18
16076032,1.5075E+18
16076032,1.60962E+18
16076032,1.63715E+18
16076032,1.59433E+18
16076032,1.15521E+18
16076032,9.98555E+17
16076032,1.13406E+18
16076032,1.6376E+18
16076032,1.19362E+18
16076032,2251186292
16076032,1.3243E+18
16076032,1.62709E+18
16076032,1.63759E+18
16076032,1.58808E+18
16076032,76080574
16076032,1.59879E+18
16076032,1.59842E+18
16076032,33845867
16076032,1.3762E+18
16076032,1.48805E+18
16076032,1.39718E+18
16076032,227129348
16076032,9.01897E+17
16076032,1.62269E+18
16076032,2284810833
16076032,1.47528E+18
16076032,97114971
16076032,8.39964E+17
16076032,1.51904E+18
16076032,1.6376E+18
16076032,1.63759E+18
16076032,1.5988E+18
16076032,3900462016
16076032,1.63575E+18
16076032,3493297757
16076032,1.58599E+18
16076032,1.34841E+18
